SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,5001 California Ave SW #210,Seattle,WA,98136,415000,1,1.0,Alaska Junction,807,,2003,105,514,324,Active,,,http://www.redfin.com/WA/Seattle/5001-California-Ave-SW-98136/unit-210/home/21482,NWMLS,1606046,N,Y,47.5572748,-122.3872969
MLS Listing,,Single Family Residential,856 NW 114th St,Seattle,WA,98177,1269999,3,1.75,Broadview,3250,11288,1951,106,391,,Active,,,http://www.redfin.com/WA/Seattle/856-NW-114th-St-98177/home/290661,NWMLS,1607361,N,Y,47.7122252,-122.3681542
MLS Listing,,Condo/Co-op,583 Battery St Unit 2308N,Seattle,WA,98121,905000,2,1.75,Belltown,1006,,2015,106,900,843,Active,,,http://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-2308N/home/95604984,NWMLS,1607581,N,Y,47.617063,-122.3436142
MLS Listing,,Multi-Family (2-4 Unit),53 W Etruria St,Seattle,WA,98119,1400000,5,3.0,Queen Anne,2310,3600,1913,106,606,,Active,,,http://www.redfin.com/WA/Seattle/53-W-Etruria-St-98119/home/130566,NWMLS,1607643,N,Y,47.6475846,-122.3599572
MLS Listing,,Single Family Residential,2640 50th Ave SW,Seattle,WA,98116,850000,4,1.75,Admiral,2980,4944,1914,106,285,,Active,,,http://www.redfin.com/WA/Seattle/2640-50th-Ave-SW-98116/home/149689,NWMLS,1607498,N,Y,47.5800425,-122.3950171
MLS Listing,,Townhouse,2370 Fairview Ave E #5,Seattle,WA,98102,4750000,4,3.5,Eastlake,3891,14250,2021,106,1221,,Active,,,http://www.redfin.com/WA/Seattle/2370-Fairview-Ave-E-98102/unit-5/home/171924955,NWMLS,1607445,N,Y,47.6420196,-122.3291475
MLS Listing,,Condo/Co-op,600 Wall St #502,Seattle,WA,98109,1169950,2,2.0,Belltown,1154,,2020,107,1014,1152,Active,,,http://www.redfin.com/WA/Seattle/600-Wall-St-98109/unit-502/home/147427985,NWMLS,1605453,N,Y,47.6183385,-122.344502
MLS Listing,,Condo/Co-op,600 Wall St #510,Seattle,WA,98109,899950,1,1.0,Belltown,985,,2020,107,914,979,Active,,,http://www.redfin.com/WA/Seattle/600-Wall-St-98109/unit-510/home/147428006,NWMLS,1605434,N,Y,47.6183385,-122.344502
MLS Listing,,Condo/Co-op,600 Wall St #3905,Seattle,WA,98109,3354950,2,2.0,Belltown,1785,,2020,107,1880,1741,Active,,,http://www.redfin.com/WA/Seattle/600-Wall-St-98109/unit-3905/home/171919791,NWMLS,1605460,N,Y,47.6183385,-122.344502
MLS Listing,,Condo/Co-op,600 Wall St #3605,Seattle,WA,98109,1774950,2,2.0,Belltown,1126,,2020,107,1576,1094,Active,,,http://www.redfin.com/WA/Seattle/600-Wall-St-98109/unit-3605/home/171919766,NWMLS,1605470,N,Y,47.6183385,-122.344502
MLS Listing,,Condo/Co-op,600 Wall St #2708,Seattle,WA,98109,2049950,2,2.0,Belltown,1188,,2020,107,1726,1152,Active,,,http://www.redfin.com/WA/Seattle/600-Wall-St-98109/unit-2708/home/171919765,NWMLS,1605477,N,Y,47.6183385,-122.344502
MLS Listing,,Condo/Co-op,600 Wall St #1503,Seattle,WA,98109,799950,1,1.0,Belltown,684,,2020,107,1170,662,Active,,,http://www.redfin.com/WA/Seattle/600-Wall-St-98109/unit-1503/home/171919764,NWMLS,1605484,N,Y,47.6183385,-122.344502
MLS Listing,,Condo/Co-op,600 Wall St #806,Seattle,WA,98109,569950,1,1.0,Belltown,531,,2020,107,1073,516,Active,,,http://www.redfin.com/WA/Seattle/600-Wall-St-98109/unit-806/home/171919738,NWMLS,1605503,N,Y,47.6183385,-122.344502
MLS Listing,,Condo/Co-op,600 Wall St #708,Seattle,WA,98109,1319950,2,2.0,Belltown,1188,,2020,107,1111,1152,Active,,,http://www.redfin.com/WA/Seattle/600-Wall-St-98109/unit-708/home/171919734,NWMLS,1605510,N,Y,47.6183385,-122.344502
MLS Listing,,Single Family Residential,300 Ward St,Seattle,WA,98109,7350000,4,3.25,Queen Anne,8033,7844,2002,107,915,,Active,,,http://www.redfin.com/WA/Seattle/300-Ward-St-98109/home/134042,NWMLS,1604760,N,Y,47.6283575,-122.3512233
MLS Listing,,Condo/Co-op,2330 43rd Ave E Unit 305B,Seattle,WA,98112,795000,2,1.75,Madison Park,1113,,1968,107,714,1016,Active,,,http://www.redfin.com/WA/Seattle/2330-43rd-Ave-E-98112/unit-305B/home/6537,NWMLS,1604943,N,Y,47.6400193,-122.276941
MLS Listing,,Other,10 E Roanoke St #32,Seattle,WA,98102,1375000,3,1.5,Eastlake,1200,1700,2014,108,1146,213,Active,,,http://www.redfin.com/WA/Seattle/10-E-Roanoke-St-98102/unit-32/home/146016764,NWMLS,1606676,N,Y,47.6433684,-122.3290812
MLS Listing,,Condo/Co-op,1250 Alki Ave SW Unit 3H,Seattle,WA,98116,1299950,2,2.0,Alki,1179,,2021,108,1103,1037,Active,,,http://www.redfin.com/WA/Seattle/1250-Alki-Ave-SW-98116/unit-3H/home/171855582,NWMLS,1599074,N,Y,47.5936627,-122.3894384
MLS Listing,,Condo/Co-op,1812 19th Ave #204,Seattle,WA,98122,487000,1,1.0,Capitol Hill,707,,2004,108,689,325,Active,,,http://www.redfin.com/WA/Seattle/1812-19th-Ave-98122/unit-204/home/103951844,NWMLS,1606539,N,Y,47.6178616,-122.3071243
MLS Listing,,Condo/Co-op,13426 Greenwood Ave N #209,Seattle,WA,98133,275000,1,1.0,Greenwood,564,,1985,108,488,297,Active,,,http://www.redfin.com/WA/Seattle/13426-Greenwood-Ave-N-98133/unit-209/home/12092297,NWMLS,1604236,N,Y,47.727154,-122.3552805
MLS Listing,,Condo/Co-op,417 E Pine St #310,Seattle,WA,98122,525000,0,1.0,Capitol Hill,592,,1919,109,887,476,Active,,,http://www.redfin.com/WA/Seattle/417-E-Pine-St-98122/unit-310/home/66268,NWMLS,1602672,N,Y,47.614916,-122.325892
MLS Listing,,Townhouse,2370 Fairview Ave E #2,Seattle,WA,98102,3750000,3,3.5,Eastlake,2995,14250,2021,110,1252,,Active,,,http://www.redfin.com/WA/Seattle/2370-Fairview-Ave-E-98102/unit-2/home/171848601,NWMLS,1605906,N,Y,47.6420196,-122.3291475
MLS Listing,,Condo/Co-op,1601 N 45th St #309,Seattle,WA,98103,419950,1,1.0,Wallingford,584,,2018,110,719,298,Active,,,http://www.redfin.com/WA/Seattle/1601-N-45th-St-98103/unit-309/home/171848309,NWMLS,1581810,N,Y,47.6612464,-122.338408
MLS Listing,,Single Family Residential,3908 W Barrett St,Seattle,WA,98199,2399000,3,3.25,Magnolia,3500,8550,2007,111,685,,Active,,,http://www.redfin.com/WA/Seattle/3908-W-Barrett-St-98199/home/126581,NWMLS,1605718,N,Y,47.6475059,-122.4073455
MLS Listing,,Vacant Land,14000 65th Ave S,Seattle,WA,98178,1020000,0,,Skyway,,40502,,111,,,Active,,,http://www.redfin.com/WA/Seattle/14000-65th-Ave-S-98178/home/171843199,NWMLS,1605428,N,Y,47.4855317,-122.2531252
MLS Listing,,Condo/Co-op,2201 3rd Ave #2601,Seattle,WA,98121,1999000,2,1.75,Belltown,2815,12959,1979,111,710,3309,Active,,,http://www.redfin.com/WA/Seattle/2201-3rd-Ave-98121/unit-2601/home/44903,NWMLS,1605456,N,Y,47.613898,-122.344043
MLS Listing,,Condo/Co-op,819 Virginia St #2707,Seattle,WA,98101,825000,2,1.75,Downtown,1240,,2007,112,665,870,Active,,,http://www.redfin.com/WA/Seattle/819-Virginia-St-98101/unit-2707/home/12304479,NWMLS,1605639,N,Y,47.6160267,-122.3357138
MLS Listing,,Single Family Residential,11716 3rd Ave NW,Seattle,WA,98177,1784950,4,3.25,Broadview,2901,6375,2020,112,615,,Active,,,http://www.redfin.com/WA/Seattle/11716-3rd-Ave-NW-98177/home/171831121,NWMLS,1598127,N,Y,47.7146985,-122.3605394
MLS Listing,,Single Family Residential,4053 57th Ave SW,Seattle,WA,98116,1795000,4,3.5,Genesee,3750,4193,2005,112,479,,Active,,,http://www.redfin.com/WA/Seattle/4053-57th-Ave-SW-98116/home/2065997,NWMLS,1602245,N,Y,47.5670223,-122.4052022
MLS Listing,,Townhouse,6556 Ravenna Ave NE Unit M,Seattle,WA,98115,929990,3,1.75,Ravenna,1507,1,2020,112,617,450,Active,,,http://www.redfin.com/WA/Seattle/6556-Ravenna-Ave-NE-98115/unit-M/home/171553231,NWMLS,1605562,N,Y,47.6775084,-122.3036713
MLS Listing,,Townhouse,1806 Franklin Ave E,Seattle,WA,98102,895000,3,2.5,Eastlake,2090,1459,2004,112,428,,Active,,,http://www.redfin.com/WA/Seattle/1806-Franklin-Ave-E-98102/home/2074055,NWMLS,1605064,N,Y,47.6352871,-122.3240219
MLS Listing,,Single Family Residential,1737 S Shelton St,Seattle,WA,98108,850000,9,5.0,Beacon Hill,3070,8925,1944,112,277,,Active,,,http://www.redfin.com/WA/Seattle/1737-S-Shelton-St-98108/home/480968,NWMLS,1605299,N,Y,47.5576182,-122.3089185
MLS Listing,,Condo/Co-op,720 Queen Anne Ave N #409,Seattle,WA,98109,550000,1,1.0,Queen Anne,643,,1997,112,855,385,Active,,,http://www.redfin.com/WA/Seattle/720-Queen-Anne-Ave-N-98109/unit-409/home/28666,NWMLS,1604354,N,Y,47.6260106,-122.3563228
MLS Listing,,Townhouse,7111 C California Ave SW Unit C,Seattle,WA,98136,589950,2,1.75,Gatewood,1151,627,2020,112,513,,Active,,,http://www.redfin.com/WA/Seattle/7111-California-Ave-SW-98136/unit-C/home/171827023,NWMLS,1605394,N,Y,47.5395703,-122.3875908
MLS Listing,,Vacant Land,2530 55th Ave SW,Seattle,WA,98116,1200000,0,,Alki,,30500,,112,,,Active,,,http://www.redfin.com/WA/Seattle/2530-55th-Ave-SW-98116/home/171826644,NWMLS,1605042,N,Y,47.5798755,-122.4028736
MLS Listing,,Condo/Co-op,909 5th Ave #403,Seattle,WA,98164,575000,1,1.5,Downtown,979,9525,2008,112,587,945,Active,,,http://www.redfin.com/WA/Seattle/909-5th-Ave-98164/unit-403/home/17383185,NWMLS,1603639,N,Y,47.6062446,-122.3319929
MLS Listing,,Single Family Residential,3337 59th Ave SW,Seattle,WA,98116,974000,3,1.75,Alki,2020,6435,1954,112,482,,Active,,,http://www.redfin.com/WA/Seattle/3337-59th-Ave-SW-98116/home/151881,NWMLS,1605167,N,Y,47.5742946,-122.4084634
MLS Listing,,Townhouse,3030 64th Ave SW Unit B,Seattle,WA,98116,725000,2,2.5,Alki,1871,6656,1983,113,387,395,Active,,,http://www.redfin.com/WA/Seattle/3030-64th-Ave-SW-98116/unit-B/home/24316,NWMLS,1572975,N,Y,47.5769935,-122.4142787
MLS Listing,,Multi-Family (2-4 Unit),10027 & 10025 51st Ave SW,Seattle,WA,98146,1998000,7,4.0,West Seattle,3890,34250,1927,113,514,,Active,,,http://www.redfin.com/WA/Seattle/10027-51st-Ave-SW-98146/home/156831,NWMLS,1600518,N,Y,47.5131141,-122.3950862
MLS Listing,,Multi-Family (5+ Unit),6050 6th Ave NW,Seattle,WA,98107,1600000,8,6.0,Ballard,4950,5000,1957,113,323,,Active,,,http://www.redfin.com/WA/Seattle/6050-6th-Ave-NW-98107/home/2097420,NWMLS,1600169,N,Y,47.6739558,-122.3637755
MLS Listing,,Condo/Co-op,2840 SW Raymond St #303,Seattle,WA,98126,229950,0,1.0,High Point,404,,2007,113,569,297,Active,,,http://www.redfin.com/WA/Seattle/2840-SW-Raymond-St-98126/unit-303/home/12305820,NWMLS,1603426,N,Y,47.5483358,-122.3694193
MLS Listing,,Single Family Residential,3810 22nd Ave SW,Seattle,WA,98106,825000,3,2.0,Pigeon Point,1910,1597,2017,114,432,,Active,,,http://www.redfin.com/WA/Seattle/3810-22nd-Ave-SW-98106/home/160309,NWMLS,1603471,N,Y,47.569726,-122.360924
MLS Listing,,Single Family Residential,5217 5th Ave NE,Seattle,WA,98105,949950,4,2.0,Green Lake,1980,5100,1921,114,480,,Active,,,http://www.redfin.com/WA/Seattle/5217-5th-Ave-NE-98105/home/305113,NWMLS,1602862,N,Y,47.6670083,-122.3231329
MLS Listing,,Other,2143 N Northlake Way #39,Seattle,WA,98103,349000,1,1.0,Lake Union,364,534,2003,114,959,507,Active,,,http://www.redfin.com/WA/Seattle/2143-N-Northlake-Way-98103/unit-39/home/43543,NWMLS,1602749,N,Y,47.6468898,-122.3322656
MLS Listing,,Condo/Co-op,133 Queen Anne Ave N Ph 601,Seattle,WA,98109,750000,2,1.0,Queen Anne,854,7245,2003,114,878,451,Active,,,http://www.redfin.com/WA/Seattle/133-Queen-Anne-Ave-N-98109/unit-601/home/7804,NWMLS,1603964,N,Y,47.6196288,-122.3571754
MLS Listing,,Single Family Residential,310 Lynn St,Seattle,WA,98109,1295000,4,3.25,Queen Anne,2310,4000,1908,114,561,,Active,,,http://www.redfin.com/WA/Seattle/310-Lynn-St-98109/home/133302,NWMLS,1603869,N,Y,47.639328,-122.3513989
MLS Listing,,Condo/Co-op,1111 Harbor Ave SW #200,Seattle,WA,98116,1200000,2,2.0,Alki,2400,,1983,115,500,950,Active,,,http://www.redfin.com/WA/Seattle/1111-Harbor-Ave-SW-98116/unit-200/home/57733,NWMLS,1602922,N,Y,47.5934261,-122.3837545
MLS Listing,,Condo/Co-op,210 3rd Ave S Unit 3D,Seattle,WA,98104,859500,1,1.25,Pioneer Square,1483,7211,1904,116,580,637,Active,,,http://www.redfin.com/WA/Seattle/210-3rd-Ave-S-98104/unit-3D/home/19838,NWMLS,1603022,N,Y,47.6005054,-122.3299473
MLS Listing,,Condo/Co-op,2720 3rd Ave Ph 5,Seattle,WA,98121,2080000,2,2.0,Belltown,1564,,2008,116,1330,1112,Active,,,http://www.redfin.com/WA/Seattle/2720-3rd-Ave-98121/unit-5/home/12537853,NWMLS,1602860,N,Y,47.617666,-122.3492015
MLS Listing,,Condo/Co-op,121 Stewart St #707,Seattle,WA,98101,675000,1,1.0,Downtown,758,,2020,118,891,687,Active,,,http://www.redfin.com/WA/Seattle/121-Stewart-St-98101/unit-707/home/171746934,NWMLS,1602675,N,Y,47.6105998,-122.340574
MLS Listing,,Condo/Co-op,1808 Minor Ave #2608,Seattle,WA,98101,1199000,2,1.75,Denny Triangle,1055,,2020,118,1136,932,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-2608/home/171056763,NWMLS,1602568,N,Y,47.6169782,-122.3305804
MLS Listing,,Single Family Residential,116 37th Ave E,Seattle,WA,98112,2575000,3,3.5,Denny Blaine,3859,5217,1947,119,667,,Active,,,http://www.redfin.com/WA/Seattle/116-37th-Ave-E-98112/home/141575,NWMLS,1600806,N,Y,47.6189351,-122.2861851
MLS Listing,,Condo/Co-op,505 E Denny Way Unit A405,Seattle,WA,98122,319950,1,1.0,Capitol Hill,548,,1923,119,584,422,Active,,,http://www.redfin.com/WA/Seattle/505-E-Denny-Way-98122/unit-A405/home/2453,NWMLS,1601959,N,Y,47.6183468,-122.3248349
MLS Listing,,Condo/Co-op,9517 35th Ave NE Unit 3C,Seattle,WA,98115,419000,2,2.0,Wedgwood,974,5146,1999,119,430,300,Active,,,http://www.redfin.com/WA/Seattle/9517-35th-Ave-NE-98115/unit-3C/home/26178,NWMLS,1600785,N,Y,47.6980421,-122.2909838
MLS Listing,,Single Family Residential,3548 S Morgan St,Seattle,WA,98118,725000,3,,Beacon Hill,2080,18717,1927,119,349,,Active,,,http://www.redfin.com/WA/Seattle/3548-S-Morgan-St-98118/home/479491,NWMLS,1602109,N,Y,47.5445774,-122.2866877
MLS Listing,,Condo/Co-op,910 Lenora St Unit S901,Seattle,WA,98121,649000,1,1.0,Denny Triangle,918,,2006,119,707,953,Active,,,http://www.redfin.com/WA/Seattle/910-Lenora-St-98121/unit-S901/home/12093122,NWMLS,1599709,N,Y,47.6177748,-122.3367197
MLS Listing,,Condo/Co-op,500 5th Ave W #504,Seattle,WA,98119,630000,2,1.75,Queen Anne,915,,1968,119,689,542,Active,,,http://www.redfin.com/WA/Seattle/500-5th-Ave-W-98119/unit-504/home/12537893,NWMLS,1599778,N,Y,47.6235554,-122.3628734
MLS Listing,,Condo/Co-op,1808 Minor Ave #3311,Seattle,WA,98101,1495000,2,2.0,Denny Triangle,1140,,2020,121,1311,937,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-3311/home/171674189,NWMLS,1599793,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,1605 5th Ave N #303,Seattle,WA,98109,689000,2,1.75,Queen Anne,1275,,1970,121,540,430,Active,,,http://www.redfin.com/WA/Seattle/1605-5th-Ave-N-98109/unit-303/home/47503,NWMLS,1600305,N,Y,47.6333214,-122.3474404
MLS Listing,,Single Family Residential,5218 8th Ave NW,Seattle,WA,98107,1390000,5,3.5,Ballard,3310,4300,1927,121,420,,Active,,,http://www.redfin.com/WA/Seattle/5218-8th-Ave-NW-98107/home/302342,NWMLS,1600916,N,Y,47.6670351,-122.3658807
MLS Listing,,Single Family Residential,2812 Mount St. Helens Pl S,Seattle,WA,98144,3595000,8,5.75,Mt Baker,9090,15120,1911,121,395,,Active,,,http://www.redfin.com/WA/Seattle/2812-Mt-St-Helens-Pl-S-98144/home/489129,NWMLS,1594681,N,Y,47.5780058,-122.286354
MLS Listing,,Condo/Co-op,1808 Minor Ave Ph 201,Seattle,WA,98101,2199900,3,2.0,Denny Triangle,1511,,2020,121,1456,1335,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-201/home/171659318,NWMLS,1600861,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,1808 Minor Ave #1312,Seattle,WA,98101,719000,1,1.0,Downtown,654,,2020,122,1099,543,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-1312/home/171279307,NWMLS,1599763,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,1808 Minor Ave #1905,Seattle,WA,98101,2195900,2,2.0,Denny Triangle,1750,,2020,122,1255,1545,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-1905/home/171596171,NWMLS,1600578,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,2721 1st #410,Seattle,WA,98121,460000,1,1.0,Belltown,721,13077,2005,122,638,540,Active,,,http://www.redfin.com/WA/Seattle/2721-1st-Ave-98121/unit-410/home/2089364,NWMLS,1599010,N,Y,47.6160192,-122.3515323
MLS Listing,,Condo/Co-op,4530 Meridian Ave N Unit S6,Seattle,WA,98103,335000,1,1.0,Wallingford,443,,1985,122,756,400,Active,,,http://www.redfin.com/WA/Seattle/4530-Meridian-Ave-N-98103/unit-S6/home/23378,NWMLS,1597737,N,Y,47.6623959,-122.3333677
MLS Listing,,Vacant Land,5952 California AVE SW Ave SW,Seattle,WA,98136,1295000,0,,Gatewood,,7500,,122,,,Active,,,http://www.redfin.com/WA/Seattle/5952-California-Ave-SW-98136/home/2067818,NWMLS,1600224,N,Y,47.548789,-122.386786
MLS Listing,,Townhouse,2108 E James St Unit E,Seattle,WA,98122,624950,2,1.5,Central Area,1055,921,2020,122,592,,Active,,,http://www.redfin.com/WA/Seattle/2108-E-James-St-98122/unit-E/home/171581867,NWMLS,1597516,N,Y,47.6073439,-122.3045197
MLS Listing,,Multi-Family (2-4 Unit),740 N 94th St,Seattle,WA,98103,899950,6,2.5,Licton Springs,2460,4483,1942,124,366,,Active,,,http://www.redfin.com/WA/Seattle/740-N-94th-St-98103/home/99889,NWMLS,1598514,N,Y,47.697052,-122.3479863
MLS Listing,,Single Family Residential,3363 W Commodore Way,Seattle,WA,98199,1697000,3,3.75,Magnolia,3740,6995,1973,125,454,,Active,,,http://www.redfin.com/WA/Seattle/3363-W-Commodore-Way-98199/home/123688,NWMLS,1598095,N,Y,47.6651388,-122.4012119
MLS Listing,,Vacant Land,120 61st Ave S,Seattle,WA,98178,165000,0,,Seattle,,20000,,126,,,Active,,,http://www.redfin.com/WA/Seattle/120-61st-Ave-S-98178/home/172039526,NWMLS,1599434,N,Y,47.493129,-122.257473
MLS Listing,,Single Family Residential,4609 Evanston Ave N,Seattle,WA,98103,647000,2,1.75,Fremont,820,1925,1908,126,789,,Active,,,http://www.redfin.com/WA/Seattle/4609-Evanston-Ave-N-98103/home/299314,NWMLS,1598102,N,Y,47.6624958,-122.351694
MLS Listing,,Single Family Residential,9501 Sand Point Way NE,Seattle,WA,98115,875000,5,1.75,Matthews Beach,2260,6199,1957,126,387,,Active,,,http://www.redfin.com/WA/Seattle/9501-Sand-Point-Way-NE-98115/home/112545,NWMLS,1597297,N,Y,47.6977099,-122.2780124
MLS Listing,,Single Family Residential,3245 SW WestBridge Pl Lot 9,Seattle,WA,98126,1325000,5,4.0,Belvidere,3022,3082,2020,126,438,268,Active,,,http://www.redfin.com/WA/Seattle/3245-SW-Westbridge-Pl-98126/unit-9/home/171560230,NWMLS,1598795,N,Y,47.5715329,-122.3739112
MLS Listing,,Townhouse,6556 Ravenna Ave NE Unit I,Seattle,WA,98115,939990,2,1.5,Ravenna,1580,,2020,126,595,450,Active,,,http://www.redfin.com/WA/Seattle/6556-Ravenna-Ave-NE-98115/unit-I/home/171559268,NWMLS,1599003,N,Y,47.6775084,-122.3036713
MLS Listing,,Single Family Residential,1634 Lake Washington Blvd,Seattle,WA,98122,15700000,3,4.5,Denny Blaine,7170,52613,1999,127,2190,,Active,,,http://www.redfin.com/WA/Seattle/1634-Lake-Washington-Blvd-98122/home/139255,NWMLS,1598148,N,Y,47.6162618,-122.2809411
MLS Listing,,Multi-Family (5+ Unit),8600 Aurora Ave N,Seattle,WA,98103,3695000,5,4.75,Seattle,9671,19993,1952,127,382,,Active,,,http://www.redfin.com/WA/Seattle/8600-Aurora-Ave-N-98103/home/40402437,NWMLS,1597842,N,Y,47.6914156,-122.3442549
MLS Listing,,Single Family Residential,8523 S 121st St,Seattle,WA,98178,549900,4,2.5,Bryn Mawr,1700,3000,1999,127,323,,Active,,,http://www.redfin.com/WA/Seattle/8523-S-121st-St-98178/home/199817,NWMLS,1598309,N,Y,47.4940482,-122.2245653
MLS Listing,,Vacant Land,1701 41st Ave SW,Seattle,WA,98116,695000,0,,North Admiral,,16290,,127,,,Active,,,http://www.redfin.com/WA/Seattle/1701-41st-Ave-SW-98116/home/150607,NWMLS,1598528,N,Y,47.5876197,-122.3825304
MLS Listing,,Single Family Residential,3522 Densmore Ave N,Seattle,WA,98103,1500000,4,5.0,Wallingford,3870,4845,1982,127,388,,Active,,,http://www.redfin.com/WA/Seattle/3522-Densmore-Ave-N-98103/home/119486,NWMLS,1598440,N,Y,47.6499334,-122.3372052
MLS Listing,,Single Family Residential,2318 Belvidere Ave SW,Seattle,WA,98126,3750000,5,3.5,Belvidere,6090,5712,2020,128,616,,Active,,,http://www.redfin.com/WA/Seattle/2318-Belvidere-Ave-SW-98126/home/150955,NWMLS,1597750,N,Y,47.582848,-122.37916
MLS Listing,,Single Family Residential,2711 NW 70th St,Seattle,WA,98117,426000,2,1.0,Ballard,580,1550,1925,130,734,,Active,,,http://www.redfin.com/WA/Seattle/2711-NW-70th-St-98117/home/164245,NWMLS,1596798,N,N,47.679333,-122.3914022
MLS Listing,,Single Family Residential,418 W Lee St,Seattle,WA,98119,2895000,5,3.5,Queen Anne,5050,4452,1951,130,573,,Active,,,http://www.redfin.com/WA/Seattle/418-W-Lee-St-98119/home/134914,NWMLS,1596403,N,Y,47.6314968,-122.3627747
MLS Listing,,Condo/Co-op,2440 Western Ave #501,Seattle,WA,98121,359950,1,1.0,Belltown,550,,1998,133,654,351,Active,,,http://www.redfin.com/WA/Seattle/2440-Western-Ave-98121/unit-501/home/103955646,NWMLS,1594876,N,Y,47.6139274,-122.349178
MLS Listing,,Condo/Co-op,1601 N 45th St #214,Seattle,WA,98103,449950,1,1.0,Wallingford,606,606,2018,133,742,309,Active,,,http://www.redfin.com/WA/Seattle/1601-N-45th-St-98103/unit-214/home/171495618,NWMLS,1594508,N,Y,47.6612464,-122.338408
MLS Listing,,Vacant Land,10441 47th Ave S,Tukwila,WA,98178,98000,0,,Tukwila,,18290,,133,,,Active,,,http://www.redfin.com/WA/Tukwila/10441-47th-Ave-S-98178/home/145285776,NWMLS,1596099,N,Y,47.5092453,-122.2740912
MLS Listing,,Condo/Co-op,2030 Western Ave #711,Seattle,WA,98121,2249000,2,1.75,Belltown,1895,,1989,134,1187,2131,Active,,,http://www.redfin.com/WA/Seattle/2030-Western-Ave-98121/unit-711/home/38857,NWMLS,1595826,N,Y,47.6112098,-122.344241
MLS Listing,,Single Family Residential,910 E Fir St,Seattle,WA,98122,875000,3,1.5,Central Area,1630,2400,1900,134,537,,Active,,,http://www.redfin.com/WA/Seattle/910-E-Fir-St-98122/home/143945,NWMLS,1594848,N,Y,47.6028603,-122.3201494
MLS Listing,,Townhouse,528 Valley St,Seattle,WA,98109,859950,2,2.25,Queen Anne,1215,800,2020,135,708,115,Active,,,http://www.redfin.com/WA/Seattle/528-Valley-St-98109/home/171538294,NWMLS,1594912,N,Y,47.6264548,-122.3464509
MLS Listing,,Condo/Co-op,609 W Mercer Pl #200,Seattle,WA,98119,1050000,2,2.0,Queen Anne,1740,,1994,137,603,750,Active,,,http://www.redfin.com/WA/Seattle/609-W-Mercer-Pl-98119/unit-200/home/3947,NWMLS,1594054,N,Y,47.6253238,-122.3654009
MLS Listing,,Condo/Co-op,1808 Minor Ave #3600,Seattle,WA,98101,1899900,2,2.0,Denny Triangle,1368,,2020,137,1389,1209,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-3600/home/171432312,NWMLS,1594369,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,1808 Minor Ave #3308,Seattle,WA,98101,1349900,2,2.0,Denny Triangle,1023,,2020,137,1320,905,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-3308/home/171432236,NWMLS,1594352,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,1808 Minor Ave #2908,Seattle,WA,98101,1249900,2,2.0,Denny Triangle,1026,,2020,137,1218,907,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-2908/home/171432141,NWMLS,1594335,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,1808 Minor Ave #2802,Seattle,WA,98101,975900,2,2.0,Denny Triangle,946,,2020,137,1032,836,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-2802/home/171431869,NWMLS,1594313,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,1808 Minor Ave #2411,Seattle,WA,98101,1125900,2,2.0,Denny Triangle,1042,,2020,137,1081,921,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-2411/home/171431435,NWMLS,1594231,N,Y,47.6169782,-122.3305804
MLS Listing,,Single Family Residential,1500 Lakeside Ave S,Seattle,WA,98144,5850000,5,4.0,Mt Baker,6242,43352,1924,139,937,,Active,,,http://www.redfin.com/WA/Seattle/1500-Lakeside-Ave-S-98144/home/141077,NWMLS,1592186,N,Y,47.5886208,-122.285719
