,membrane,pconv,pconv2d,small_pconv,small_pconv2d
850,0.015699513,0.062001,0.067431696,0.065661766,0.0615551
851,0.0026173752,0.00469422,0.0060280063,0.0033074368,0.0069203805
852,0.000792136,0.0013383246,0.0026823045,0.0018106494,0.0024576301
853,0.0060634566,0.025106726,0.029549092,0.019652387,0.030871477
854,0.015514758,0.01663602,0.023589112,0.0185901,0.025447333
855,0.026618302,0.04467977,0.04517945,0.044426665,0.04585529
856,0.02013612,0.023961384,0.02483338,0.024245067,0.028447852
857,0.009994648,0.010919948,0.018303998,0.012785455,0.015140848
858,0.030622788,0.055671774,0.048531435,0.07033598,0.05062356
859,0.003813043,0.011251735,0.011137684,0.013442155,0.012312107
860,0.00990795,0.008310169,0.017486248,0.009540578,0.017894953
861,0.036013383,0.04566365,0.06868498,0.043108802,0.082143396
862,0.0061958344,0.012235815,0.019347344,0.012516841,0.02305208
863,0.016017541,0.023648262,0.039778236,0.025223125,0.047706306
864,0.027609473,0.027925247,0.029926311,0.031433515,0.033523608
865,0.03943214,0.051479105,0.06398998,0.05743928,0.06349393
866,0.005609992,0.015957216,0.02412296,0.019425848,0.02713475
867,0.00063310756,0.012187949,0.010155243,0.01642449,0.017542154
868,0.0025913585,0.005209314,0.009092602,0.0055271266,0.010458522
869,0.0027023805,0.0076277666,0.015058347,0.009350777,0.017292526
870,0.016499953,0.03614451,0.0398674,0.028719418,0.04042395
871,0.003317277,0.014454465,0.021794815,0.020054176,0.030064072
872,0.015526384,0.03019995,0.041760657,0.02596173,0.04553774
873,0.00012556503,0.0047736317,0.01529289,0.009269252,0.014753697
874,0.0009956441,0.0049671894,0.0068574394,0.0067928974,0.0062010316
875,0.041451786,0.026032798,0.044968717,0.028438676,0.051294185
876,1.7042756e-05,0.0053819353,0.0019475216,0.0030436295,0.0015020312
877,0.010361804,0.016273025,0.036575463,0.018007047,0.04031
878,0.006934209,0.01603781,0.019369956,0.013732914,0.018321462
879,0.00021958513,0.008391647,0.0096181715,0.0070971977,0.01015964
880,0.023470193,0.023363192,0.04558579,0.02675835,0.052152466
881,0.017893836,0.025090685,0.042640656,0.02449806,0.043135475
882,0.009231551,0.014141529,0.04578641,0.0152125405,0.047424454
883,0.00430339,0.011688041,0.013960877,0.0120330285,0.013463395
884,0.0022386194,0.006285058,0.007099772,0.0053579994,0.0070631956
885,0.011725962,0.015801314,0.032530952,0.018554598,0.03377919
886,0.0034671782,0.010803961,0.019798025,0.011019321,0.025908068
887,0.009672592,0.01675573,0.024314638,0.024502538,0.026762934
888,0.008474215,0.011046873,0.019545529,0.011720458,0.01658797
889,2.6957103e-05,0.017299656,0.018255517,0.021596577,0.019574543
890,0.0008696196,0.0026519094,0.0054319934,0.0029674843,0.0063879294
891,0.0018012684,0.0077401474,0.024682803,0.007772392,0.026895806
892,2.1328592e-06,0.015244427,0.013067927,0.010012151,0.019955628
893,0.004021227,0.010309169,0.012049605,0.012321077,0.012624124
894,0.00074522826,0.005465494,0.008399902,0.0046468386,0.008638169
895,0.0007997756,0.0033064275,0.0056204293,0.0031861982,0.0067326715
896,0.04243528,0.038365643,0.05012132,0.04242368,0.060191985
897,0.009745144,0.012390662,0.022042945,0.018061435,0.02513366
898,0.005561447,0.014190437,0.023492713,0.016111549,0.025424303
899,5.2227764e-09,8.428718e-05,1.7649503e-05,1.3754878e-05,4.243829e-06
900,0.000200282,0.0017161412,0.002788889,0.0016193474,0.002496456
901,0.0022876933,0.005705106,0.011858229,0.00477728,0.0118327355
902,0.01344215,0.013810819,0.02354407,0.015755666,0.022572238
903,0.00086995726,0.0032140086,0.01061779,0.0065211505,0.0119627975
904,0.016623683,0.043946393,0.060114756,0.040241666,0.07946755
905,0.013877913,0.01921137,0.043358263,0.021694696,0.047682006
906,0.021006566,0.03799808,0.037451047,0.0377651,0.03958159
907,0.0011630326,0.003957671,0.0043226965,0.009039494,0.004211542
908,0.0018237986,0.005338543,0.0056662234,0.00554177,0.0057175895
909,0.0028562904,0.007794979,0.010362184,0.0100279115,0.010950568
910,3.565888e-05,0.00069328886,0.0009077422,0.0004435524,0.0024994102
911,3.794574e-06,0.0020228669,0.002850188,0.0031918797,0.003359402
912,0.00025499004,0.010768722,0.0063356813,0.0051948745,0.0052744416
913,0.02026165,0.025385845,0.030467406,0.030797457,0.027509086
914,0.015479149,0.01695986,0.027465452,0.020656187,0.02713205
915,0.053313658,0.08507764,0.08365691,0.079116955,0.091880634
916,0.0015974478,0.014747381,0.014742758,0.01152762,0.01861057
917,0.005296745,0.027551357,0.036919322,0.029833362,0.030152481
918,0.009937472,0.018217998,0.04834433,0.018397428,0.05325564
919,0.0065605836,0.022232486,0.06372171,0.02507533,0.08030688
920,0.0059955562,0.017302275,0.030411348,0.016708227,0.03573024
921,0.04175718,0.032310106,0.060564004,0.04094731,0.071742006
922,0.016962286,0.01933961,0.029664893,0.020603271,0.029462093
923,0.0018258377,0.005078865,0.0068293004,0.0055630733,0.007857611
924,0.0,0.0,0.0,0.0,0.0
925,0.0042567537,0.01024691,0.03600322,0.0102579575,0.03854216
926,0.0010021531,0.0063425023,0.008851477,0.0075097904,0.008725386
927,0.024581779,0.051837347,0.050015897,0.054894008,0.049821492
928,0.0,0.0,0.0,0.0,0.0
929,0.032895416,0.0337013,0.05193311,0.036078103,0.05792462
930,0.0152116865,0.04980161,0.06641865,0.04896898,0.0551859
931,0.015699228,0.03989779,0.03479173,0.054538563,0.0408647
932,2.0116062e-05,0.0038635707,0.006042032,0.003607786,0.004393909
933,0.015116384,0.014524271,0.026670901,0.018413391,0.028621487
934,0.015952282,0.03172749,0.039040655,0.035527684,0.04328137
935,0.0056590103,0.014888821,0.026319504,0.021720055,0.026283186
936,0.024677558,0.021452513,0.0457895,0.022264557,0.045168832
937,0.008435906,0.0085511645,0.0145300785,0.010294215,0.015292428
938,0.016223544,0.017332105,0.019029804,0.019757915,0.022205941
939,0.0018722604,0.0110603245,0.005835176,0.008761369,0.0052423
940,3.1840957e-06,1.1945336e-05,2.5597725e-05,3.6891994e-05,4.0463496e-05
941,0.007874742,0.019347413,0.021499712,0.023339119,0.02281065
942,0.013002564,0.012052498,0.016944375,0.015037266,0.019427637
943,0.007905757,0.02146315,0.02476738,0.022470403,0.023660444
944,0.0010028314,0.005192096,0.0048595024,0.0041082483,0.004869395
945,0.00046047545,0.00720027,0.027501293,0.009766696,0.025351163
946,0.007124466,0.008146109,0.022048755,0.0074111745,0.020867769
947,0.00026681245,0.010424415,0.009431674,0.0066024074,0.010659294
948,0.02246561,0.014067286,0.014342975,0.025095142,0.01651202
949,4.776039e-05,0.011785272,0.020563286,0.015354615,0.020239327
950,0.0021201621,0.0056699347,0.012417937,0.0045143403,0.01547552
951,0.014492153,0.018994696,0.030680098,0.023402318,0.037412636
952,0.0017214546,0.0034999012,0.0094314795,0.0024319547,0.0099966265
953,0.022504825,0.028535496,0.038771998,0.034113415,0.043924
954,0.020690307,0.025276322,0.029765634,0.029681303,0.030918345
955,0.0007114897,0.0025484855,0.0033883243,0.0029102322,0.0035649696
956,0.0,0.0,0.0,0.0,0.0
957,0.0012968658,0.0058336495,0.009482015,0.0070289434,0.009404897
958,0.0044133067,0.012829514,0.022642609,0.011989973,0.02179358
959,0.0007395437,0.011626424,0.01520667,0.013604736,0.014800426
960,0.00785963,0.012675537,0.020094909,0.012810657,0.020353239
961,0.019192183,0.023212884,0.046209943,0.025419567,0.049449086
962,0.0010562121,0.0026453182,0.0027309707,0.0011881457,0.0037909206
963,0.012247692,0.03357625,0.04379743,0.03270594,0.04333794
964,0.001270109,0.009302077,0.010663234,0.008531879,0.011155973
965,0.009535376,0.015577255,0.015844867,0.016147684,0.017913546
966,0.0026935767,0.022648739,0.035869006,0.020123284,0.025220733
967,0.025462864,0.024034329,0.047738664,0.031887196,0.06573093
968,0.016795896,0.014454324,0.024082405,0.016183896,0.024275154
969,0.037473403,0.030873079,0.047325134,0.040153358,0.04930961
970,0.02421442,0.017574534,0.030449595,0.022425057,0.03395176
971,0.0,0.0,0.0,0.0,0.0
972,0.0038511627,0.02792614,0.023103511,0.027190637,0.019065509
973,0.0014566471,0.0032805768,0.021016674,0.0054883277,0.02441167
974,0.021556117,0.02181412,0.056303747,0.024183998,0.057147373
975,0.003277009,0.019481406,0.03893308,0.022039581,0.05187557
976,0.0,0.0,0.0,0.0,0.0
977,9.69515e-06,0.0052736048,0.007895408,0.0068570757,0.008366055
978,2.6152342e-05,0.0004351564,0.0017045969,0.0004154846,0.0027443748
979,2.029756e-05,0.00028524897,0.00093051407,0.0005176254,0.0010990063
980,0.0,0.0,0.0,0.0,0.0
981,5.3232043e-06,0.002377688,0.0039863456,0.004161471,0.004591712
982,0.000244144,0.017395662,0.012690464,0.018325737,0.013653601
983,2.1783871e-05,0.0034496875,0.0048333295,0.0028574993,0.0041183457
984,0.003638808,0.011855768,0.01718681,0.007835009,0.016638353
985,0.021264732,0.046293207,0.051831808,0.042097516,0.0611023
986,0.008546174,0.013844734,0.027151648,0.01425158,0.027260102
987,0.00017731589,0.0017870073,0.0032449495,0.0020843993,0.003093607
988,0.00017856964,0.0007458032,0.00063162623,0.00056219543,0.0006747445
989,0.0068773623,0.008835788,0.014352245,0.009612376,0.014731947
990,0.00077571056,0.0069308206,0.007492856,0.0048632156,0.006342658
991,2.5862273e-06,0.0030058664,0.002419389,0.0052403146,0.0020698234
992,1.8519097e-06,0.00031308358,0.00041224423,0.0003672403,0.00028581545
993,0.022382364,0.023898147,0.03584348,0.02684353,0.03400251
994,0.0011562073,0.0021892649,0.004868992,0.0026982971,0.005171622
995,0.0,0.0,0.0,0.0,0.0
996,0.00026908782,0.0015093142,0.0021110347,0.0013910988,0.0024354537
997,0.001867581,0.0044347094,0.0065199807,0.0067441277,0.0058935657
998,5.6287345e-06,0.0024314173,0.0027135103,0.0016216184,0.003437465
999,0.00012727751,0.0012881699,0.0012076164,0.001602876,0.0011651404
1000,0.002969406,0.009729202,0.006299713,0.007851696,0.006135325
1001,0.01604589,0.01236636,0.014098756,0.013886465,0.016978152
1002,7.697567e-05,0.0058053117,0.00775446,0.007722698,0.0073998263
1003,0.027849542,0.03530029,0.030268244,0.031720184,0.03376542
1004,0.0014338463,0.0011834536,0.0013251978,0.0021127504,0.0010236204
1005,0.030421488,0.027025698,0.041057277,0.028435864,0.04195776
1006,2.2819575e-05,0.0007375459,0.00125196,0.0012027369,0.0009355451
1007,4.273016e-07,0.0007029803,0.0007736634,0.0010473351,0.0008384498
1008,0.0031883444,0.008515023,0.0047423868,0.009634869,0.0045166593
1009,0.026012374,0.046900705,0.052704122,0.04797471,0.062383153
1010,0.024647698,0.02867899,0.042472064,0.04325535,0.043648064
1011,0.0,0.0,0.0,0.0,0.0
1012,0.0,0.0,0.0,0.0,0.0
1013,0.010940928,0.03846449,0.06947635,0.044495527,0.078742206
1014,0.0020383298,0.0049381126,0.0067352857,0.005421653,0.0068104127
1015,0.02362296,0.02467214,0.050210964,0.033579715,0.05198607
1016,0.0076214024,0.007196012,0.011445775,0.0072482354,0.011871816
1017,0.0064958483,0.010860605,0.019481713,0.011545971,0.019867871
1018,0.0031519858,0.007796971,0.018945646,0.011305508,0.017553061
1019,0.0009740894,0.0037564882,0.007515404,0.0042374963,0.007913736
1020,1.6751621e-06,0.00094879285,0.0008155971,0.0004237402,0.00086237106
1021,0.027706932,0.036205113,0.05531022,0.046388984,0.06716261
1022,0.016016718,0.018589806,0.022326548,0.019900344,0.023308259
1023,1.2865022e-06,0.000642064,0.0004961256,0.0006211114,0.0005465377
1024,2.1455108e-08,9.866663e-08,9.866663e-08,4.912996e-07,4.912996e-07
1025,0.0007860946,0.007813191,0.007870386,0.012907295,0.0075193867
1026,0.021223053,0.01744415,0.022770751,0.01982122,0.019865196
1027,0.0,0.0,0.0,0.0,0.0
1028,8.458831e-06,0.0023329556,0.0013436326,0.0011372031,0.00090681564
1029,0.0020160065,0.018862074,0.04084632,0.017941546,0.036840256
1030,0.0038928774,0.015559281,0.012625791,0.013734131,0.012898797
1031,2.2687386e-06,0.0031807797,0.0025620128,0.0028881403,0.0025847978
1032,2.8873699e-06,0.0014768171,0.00085908757,0.0010592684,0.0009608647
1033,0.019977538,0.021796029,0.030992122,0.022134073,0.03183007
1034,0.00051234197,0.00270501,0.0011438746,0.002345554,0.0017439466
1035,0.032289695,0.029241864,0.04713311,0.030388314,0.056014933
1036,7.4593394e-05,0.0022268554,0.0030860659,0.0027968055,0.0036477488
1037,0.021619394,0.026156984,0.02938193,0.03335545,0.032346204
1038,0.006638373,0.008443756,0.012943536,0.010583686,0.012611866
1039,0.010345168,0.02017018,0.028162107,0.020264687,0.030780818
1040,0.0691073,0.081820086,0.10184671,0.077515855,0.10909842
1041,3.7398008e-06,0.0021958984,0.0015923424,0.0024546217,0.0022097281
1042,6.0590082e-06,0.0019525564,0.0038668434,0.0024054965,0.0034886715
1043,0.008266173,0.014709479,0.025084112,0.016123177,0.030042667
1044,0.0076760584,0.013399651,0.010863227,0.016646355,0.008515115
1045,0.009809803,0.007362474,0.01702391,0.010955907,0.019111913
1046,2.0419146e-05,0.0044804155,0.009005005,0.005729771,0.007756751
1047,0.009484486,0.045073237,0.06182687,0.047372527,0.04977882
1048,0.0002882448,0.0010094447,0.0018244097,0.00079518644,0.0018163355
1049,0.018994037,0.025829572,0.04086265,0.030347504,0.04510161
1050,0.0005046734,0.0017751141,0.0059785545,0.002843516,0.005849838
1051,0.0026931674,0.011597341,0.021831337,0.013335418,0.024449386
1052,1.3307223e-08,3.328179e-06,8.070739e-06,2.7090132e-06,7.1717814e-06
1053,0.008996181,0.013797248,0.021650244,0.015578211,0.023093384
1054,0.0027563893,0.008258466,0.02098509,0.0074165333,0.023176938
1055,0.020158065,0.013397098,0.02409057,0.015780535,0.027201189
1056,0.022467056,0.031928148,0.026605925,0.02765264,0.023028798
1057,0.03008296,0.030182768,0.04750886,0.030738935,0.054363325
1058,0.007819206,0.012749224,0.0208656,0.01812159,0.021588698
1059,1.603072e-07,5.574874e-05,0.00015416442,8.026004e-05,0.00014547579
1060,0.00013425428,0.0009439704,0.0020939359,0.00093375123,0.0021915277
1061,0.002116662,0.013013177,0.015009051,0.017756633,0.017191848
1062,4.7088597e-06,0.0008009394,0.0012657114,0.0012530464,0.0013835458
1063,6.6832155e-07,7.734433e-05,0.0004296306,5.7060584e-05,0.00047427462
1064,0.0011559529,0.006064815,0.0031919428,0.004928207,0.0023438162
1065,0.053966764,0.07822037,0.10276398,0.08634078,0.10695897
1066,0.008823777,0.018134478,0.022420194,0.023030654,0.022067696
1067,0.0014398089,0.0019222121,0.002784262,0.0023023863,0.0027376916
1068,0.0005087842,0.004821147,0.0052474313,0.0050190897,0.0039077913
1069,0.00056870875,0.0012100907,0.0025620381,0.001731832,0.0029897527
1070,0.0,0.0,0.0,0.0,0.0
1071,0.0032762855,0.0086805895,0.030045543,0.013299507,0.03137541
1072,0.0018051488,0.004860361,0.0077907327,0.0063344883,0.009083592
1073,0.00012736586,0.008442556,0.00889824,0.011584451,0.017642856
1074,0.03452693,0.048961237,0.069797054,0.056008548,0.083589375
1075,0.002827273,0.0048566666,0.010831654,0.008409321,0.011308698
1076,0.00043106728,0.004571889,0.005125602,0.004207094,0.0047517414
1077,0.009719148,0.012075023,0.05058601,0.012942578,0.06323085
1078,0.030961242,0.03215464,0.030608673,0.033814836,0.03351737
1079,6.771874e-06,0.0010625909,0.0035823432,0.0022179626,0.007017133
1080,0.00013779318,0.00062099163,0.00028032064,0.00028403293,0.00050187367
1081,0.000119049044,0.00018837526,0.0004545526,0.0001920139,0.000108784756
1082,0.021763785,0.025635894,0.039289117,0.02846625,0.038844727
1083,0.0012072001,0.0033335772,0.0069148513,0.0044103204,0.007275601
1084,0.0024415134,0.011604889,0.005386149,0.007017252,0.0046867626
1085,0.0028926786,0.016380627,0.023917524,0.014545151,0.020643003
1086,0.012719422,0.023933128,0.025377307,0.02547662,0.024162482
1087,0.0075826016,0.014761033,0.047640912,0.018438553,0.056066886
1088,0.0,0.0,0.0,0.0,0.0
1089,1.4930234e-05,0.0018345388,0.00860307,0.0037394408,0.008607579
1090,0.020850714,0.025343776,0.044665582,0.02769631,0.048757475
1091,0.0035422873,0.007062117,0.020865439,0.00734415,0.024366487
1092,1.732838e-06,0.00012245995,0.0001370538,0.00017481856,0.00019254434
1093,0.0072308052,0.013052257,0.023548182,0.011397118,0.025529714
1094,0.0038891663,0.011168618,0.009823466,0.011866044,0.009993474
1095,0.006928251,0.011958224,0.016576584,0.014693428,0.019577216
1096,0.034992456,0.030533228,0.045155328,0.032247752,0.057591762
1097,0.019513559,0.02383203,0.049390428,0.030440893,0.053447634
1098,0.0047345855,0.016087651,0.02139424,0.0144459475,0.021529863
1099,0.00036552228,0.010681633,0.010697507,0.010056835,0.01144869
1100,0.013327435,0.02120568,0.029208109,0.01972655,0.036145553
1101,0.032415606,0.032657955,0.039500408,0.03614875,0.043918245
1102,0.010430573,0.013120905,0.01816209,0.012749569,0.019441357
1103,0.00011216504,0.0025320803,0.0054716305,0.0036249105,0.006819283
1104,0.023787476,0.032943554,0.030610293,0.033966377,0.038377613
1105,0.010233935,0.019194871,0.021747088,0.01984387,0.02086487
1106,0.01798748,0.05137623,0.025191072,0.058801085,0.024634063
1107,0.009389048,0.013022265,0.008818671,0.014489669,0.009573843
1108,0.0012476856,0.0030056715,0.0033911048,0.004170346,0.0032988328
1109,0.0012680612,0.015926577,0.04566791,0.020535765,0.050989725
1110,0.0024910136,0.0047896784,0.004865274,0.004932104,0.0053989636
1111,0.0032814522,0.0051580886,0.0059009986,0.006393409,0.0059525305
1112,0.03255629,0.024912398,0.020402487,0.0298087,0.02116473
1113,0.016624067,0.026539035,0.030118424,0.028442627,0.03006061
1114,0.00878915,0.014352471,0.020878335,0.023841247,0.018831791
1115,0.036520742,0.0810069,0.07096122,0.08346001,0.07446723
1116,8.0134814e-05,0.0044842614,0.005731183,0.002306579,0.004947862
1117,0.0017995627,0.0028371443,0.0045904783,0.0030719137,0.004420856
1118,0.014789236,0.020789277,0.012971284,0.017502027,0.0146271
1119,0.008597969,0.020493329,0.028519707,0.020296467,0.036301166
1120,0.018412886,0.019111438,0.035695344,0.018532377,0.042780597
1121,0.003269237,0.0063275713,0.008069557,0.0068968604,0.009529177
1122,0.0090321805,0.009218989,0.05667805,0.007615611,0.0649215
1123,0.0021824527,0.003786986,0.018383618,0.0058828425,0.024685014
1124,3.6683914e-06,0.0012254651,0.0020754642,0.001069941,0.0016315898
1125,0.0034328876,0.009615915,0.015074883,0.012758332,0.015182935
1126,0.0006238243,0.007352267,0.006751413,0.004168745,0.0059104254
1127,0.0013878851,0.008300214,0.019592982,0.0110050095,0.02387135
1128,0.0030552645,0.012948606,0.014836742,0.0074092555,0.01309852
1129,0.0015533029,0.0064575067,0.026848743,0.009029441,0.03450016
1130,0.0010420645,0.005188053,0.012118423,0.0060159294,0.014838502
1131,0.001220252,0.0059645097,0.009008281,0.0070633707,0.009346876
1132,0.0014121351,0.0019740732,0.0040496457,0.002025391,0.004686337
1133,0.0030483687,0.01758675,0.02646092,0.020888653,0.027666802
1134,0.009958598,0.007860758,0.011151591,0.007998631,0.012591636
1135,0.0011367642,0.0014790052,0.004939212,0.0019300836,0.0056492165
1136,0.0129372515,0.0167804,0.024646793,0.017252173,0.023034891
1137,0.0018417595,0.011856612,0.010889881,0.015960533,0.013473818
1138,0.017558228,0.01830831,0.026850697,0.021294996,0.02979588
1139,0.0017305347,0.0063389856,0.007010974,0.006281249,0.007228016
1140,0.00022128981,0.002822695,0.0021200813,0.0029273126,0.0025750024
1141,0.049289275,0.041314848,0.06285524,0.043225463,0.066612065
1142,0.00025887406,0.0015205616,0.0013429765,0.0016056369,0.0012260482
1143,0.032396115,0.046639256,0.066649705,0.041989435,0.07648504
1144,0.04582245,0.06789852,0.057006393,0.059925653,0.05688917
1145,2.9042526e-06,0.0012953377,0.0049357275,0.0021591135,0.0037973346
1146,0.015714694,0.054097828,0.034591503,0.050031915,0.034587227
1147,0.0,0.0,0.0,0.0,0.0
1148,0.0013330006,0.0047133043,0.011642015,0.004270458,0.010664986
1149,0.004592358,0.0065689413,0.013377143,0.008464487,0.015045816
1150,0.0009756973,0.004071236,0.010010336,0.0050353,0.009486417
1151,0.00090889446,0.0023597323,0.0019164163,0.0034352946,0.0027404837
1152,0.00018414164,0.019380886,0.0068606148,0.01152827,0.0106418235
1153,0.01403103,0.00949627,0.01717397,0.01129677,0.017747346
1154,0.011228203,0.020319283,0.024770096,0.022343447,0.02493396
1155,0.0014201025,0.006329851,0.013296034,0.007186887,0.013850702
1156,0.0073267617,0.00744313,0.009695597,0.010148386,0.010003386
1157,0.004419236,0.016483044,0.024658598,0.018809464,0.026520282
1158,0.0039059855,0.009608375,0.023742177,0.0068054455,0.027221613
1159,0.016176168,0.019139567,0.022514421,0.022973597,0.026245069
1160,0.02567403,0.0,0.0,0.03272455,0.03868412
1161,0.009694646,0.017072573,0.027856441,0.016797656,0.023772486
1162,2.688516e-06,0.00069475354,0.0014802975,0.0007693188,0.004421815
1163,0.016446766,0.0241067,0.038057156,0.022890965,0.04365534
1164,0.0043304237,0.005030673,0.009849441,0.004704286,0.012735309
1165,0.0125358915,0.014818462,0.022287767,0.01894477,0.022862133
1166,0.030184446,0.025883645,0.045222715,0.025607195,0.050711293
1167,0.022319078,0.018788952,0.0471887,0.019842232,0.050450627
1168,0.0015305899,0.0153451925,0.009577321,0.011552993,0.008363256
1169,0.014933407,0.030912055,0.06534776,0.034423865,0.07240094
1170,0.017671257,0.015024763,0.04018562,0.019364022,0.03662025
1171,0.00072715204,0.0017932701,0.004585537,0.0019098563,0.0049003283
1172,0.00054793677,0.0031019128,0.0027549623,0.0036389944,0.0038817937
1173,0.006609494,0.008174406,0.017577175,0.009305792,0.019334864
1174,0.0018540523,0.004182478,0.005869953,0.0036334116,0.0053121047
1175,0.0050092284,0.0109750945,0.011294157,0.015315145,0.013386068
1176,0.0052078096,0.00978593,0.014756784,0.012257988,0.014419803
1177,0.0035079767,0.016584756,0.028494991,0.017925255,0.030928247
1178,0.015698511,0.025463196,0.048374258,0.028123442,0.054496825
1179,0.023300752,0.028272001,0.029530566,0.030854747,0.03239759
1180,0.0,0.0,0.0,0.0,0.0
1181,0.007839889,0.01409322,0.014413131,0.019062255,0.015290163
1182,3.7488462e-05,0.0009649143,0.0004915983,0.0016757933,0.0004913096
1183,0.0014025144,0.00815967,0.011578299,0.00926722,0.011909767
1184,0.0031590355,0.002985417,0.0054535903,0.0032913575,0.006232566
1185,0.03276736,0.032307096,0.054140396,0.03666196,0.051856473
1186,0.011225583,0.012191303,0.011469014,0.013346224,0.011153148
1187,0.0045094923,0.008216946,0.015137052,0.011430894,0.01637188
1188,1.0536253e-05,0.0014485815,0.0024515942,0.0020419012,0.0025145903
1189,0.0005451479,0.009295234,0.015128849,0.012611793,0.015930695
1190,0.00016475697,0.0039261566,0.007496516,0.0041547874,0.008175296
1191,3.0781484e-05,0.008571929,0.012062996,0.007318985,0.013694012
1192,0.00018247732,0.00052707695,0.00081265933,0.0004443842,0.00096395693
1193,0.00047782477,0.009301811,0.010419073,0.009737674,0.010765274
1194,0.02508657,0.01613285,0.025452945,0.019295055,0.026898162
1195,0.0,0.0,0.0,0.0,0.0
1196,0.0,0.0,0.0,0.0,0.0
1197,0.0,0.0,0.0,0.0,0.0
1198,0.0035112756,0.009755131,0.016247021,0.009980231,0.01686732
1199,0.006102728,0.015250914,0.017894562,0.015707301,0.018913912
1200,0.004526061,0.011241801,0.01101579,0.011909044,0.013067415
1201,0.0111060515,0.01355285,0.014920248,0.0159999,0.019057468
1202,0.017367367,0.018672965,0.025865406,0.0215455,0.026388442
1203,0.0033733104,0.008272946,0.0067720045,0.006553689,0.0070148986
1204,0.00025822638,0.0011273263,0.0011959132,0.001551871,0.00077517855
1205,0.0027789022,0.0041752164,0.005059514,0.0062208506,0.005342582
1206,0.015099572,0.01742335,0.02322756,0.019174427,0.024790209
1207,0.0047228695,0.016832255,0.021278236,0.020914908,0.02293085
1208,0.00093893916,0.005555998,0.004516403,0.007339113,0.0043272865
1209,0.024776213,0.022116352,0.027993632,0.02203792,0.030051462
1210,0.0002576712,0.0067850575,0.007227561,0.007737087,0.0071085435
1211,0.02424515,0.026444707,0.038472652,0.025776884,0.04835224
1212,0.0007713906,0.0017557354,0.0020171138,0.0013608658,0.0023576713
1213,0.0024939827,0.013622567,0.0125338975,0.01082935,0.011544285
1214,0.0,0.0,0.0,0.0,0.0
1215,0.039657183,0.03494895,0.073858246,0.039955966,0.07815929
1216,0.0063408324,0.00703578,0.011319165,0.00787583,0.011772925
1217,0.031160068,0.03120558,0.057768732,0.033637695,0.06013252
1218,0.020896336,0.0165486,0.022039073,0.019742813,0.022061039
1219,0.005720606,0.018841904,0.024702666,0.018369459,0.025553722
1220,1.1029254e-07,3.832872e-05,6.981898e-06,6.0812807e-05,9.683682e-06
1221,0.0049993442,0.019617252,0.03541381,0.02435115,0.044219542
1222,0.00013522658,0.002727218,0.0014429449,0.0028150731,0.0016053127
1223,0.0011465049,0.023738103,0.045714673,0.007718277,0.060089134
1224,0.009687155,0.02642869,0.023619283,0.019401822,0.029148746
1225,0.00161093,0.0061050174,0.013471343,0.008801896,0.014321664
1226,0.034070194,0.034873605,0.047500018,0.039007295,0.050007522
1227,0.0022432627,0.031421136,0.018070038,0.022364426,0.021125713
1228,1.1700234e-06,0.00090763404,0.00096169533,0.0007462001,0.0008183157
1229,0.00087335333,0.022658573,0.021866973,0.017716449,0.020107538
1230,0.006405591,0.011993114,0.036466986,0.013150567,0.027700666
1231,0.0005193901,0.010225583,0.025853217,0.0092832325,0.02632103
1232,6.3983646e-07,0.00040263438,0.0013446921,0.00078533427,0.00197182
1233,0.011084823,0.022573408,0.03772409,0.026193013,0.08025215
1234,0.010376673,0.028054455,0.043130964,0.02682956,0.045225024
1235,0.0063635944,0.005873798,0.009074778,0.007392291,0.009288285
1236,0.0004760719,0.009841345,0.0059120147,0.008818043,0.0046522073
1237,0.008867027,0.013652291,0.043936703,0.015366172,0.046972193
1238,0.005978057,0.0046706097,0.007201081,0.009743375,0.008628226
1239,0.027885638,0.032658882,0.045285087,0.038066298,0.0520176
1240,0.00691999,0.009019454,0.016024765,0.006897608,0.019705199
1241,0.025973875,0.042062342,0.038683273,0.042683892,0.036629345
1242,3.9887547e-07,0.0009784914,0.0036138338,0.0010502535,0.0039285384
1243,0.0010384845,0.002870135,0.0032866537,0.005256378,0.0031415755
1244,0.0,4.2726755e-05,5.9349073e-05,6.256083e-05,6.581401e-05
1245,0.0136430655,0.016695864,0.02330457,0.019026581,0.027318839
1246,0.012312455,0.015066917,0.019163668,0.016426453,0.016689507
1247,0.005937059,0.016303506,0.031454287,0.020182341,0.033978343
1248,0.015494865,0.02421514,0.027530871,0.025401056,0.02330327
1249,0.0028649273,0.010928387,0.023303961,0.01753742,0.024958972
1250,0.0016849451,0.010864705,0.016824698,0.009836632,0.017177973
1251,0.013929281,0.019864416,0.037192315,0.022660501,0.04007054
1252,0.007998358,0.008978855,0.012776092,0.011185731,0.014259208
1253,0.009231684,0.011903045,0.021285107,0.01582108,0.023263909
1254,0.031114329,0.034225125,0.045498334,0.03566447,0.043120485
1255,0.008984034,0.017839637,0.027748793,0.01681821,0.030894203
1256,5.6705223e-05,0.0032691006,0.0017118799,0.0035324486,0.0018019665
1257,0.0012724684,0.0044512535,0.007774987,0.006542707,0.009276424
1258,0.011841349,0.012336129,0.019261187,0.016742416,0.020650713
1259,0.033539373,0.024848398,0.039757423,0.03227859,0.040527195
1260,0.015406862,0.026300523,0.027757252,0.025520824,0.029053397
